拒审建议,拒审类型,拒审详细内容,素材id,视频名称,视频链接,投放情况,审核建议,素材评估,关联在投单元数,标签,消耗,展示数,点击数,点击率(%),平均点击单价(元),平均千次展现费用(元),转化数,转化成本,转化率(%),深度转化次数,深度转化成本,深度转化率(%),回访-加为好友(计费时间),回访-高潜成交(计费时间),回访-信息确认(计费时间)
"建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。
建议2:您好，素材中涉及未授权的明星、名人、大师等人物名义及肖像等内容，请修改或提供相应授权，谢谢。 (刘晓艳,0秒<img src=""https://p6-bes-sign.byteimg.com/tos-cn-i-7coyogjcw8/50613a0a9d254cc0ac1ee49d5220212b~tplv-7nkd1s49gv-origin.image?rk3s=60044db5&x-expires=1879512746&x-signature=RQEwTa6sio14OGYqwTIGXBkjePQ%3D"">)",名人名校,刘晓艳,"	7666106088061026313",0724-引流-魏怡-5.mp4,https://video-cn.oceanengine.com/5179a75255e792ee7f78c5e1f24c7ae3/6a66aee6/tos-cn-ve-51/owzAsz1saFUAYeG08NWKABvD6enQICgRgq3V12?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1154&bt=1154&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0NmQ2OTo5ZmRkaDZpN2VlQGlqZGlsaW86M3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYl5hMzM0LjUuMWNhYzE0X2EjL2NqYmFhL2plYS0tZDAvc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。 (违规点：1秒<img src="https://p3-bes-sign.byteimg.com/tos-cn-i-7coyogjcw8/fb2d096ebdda44df8e6fe6606db38f0c~tplv-7nkd1s49gv-origin.image?rk3s=60044db5&x-expires=1879512760&x-signature=R74VsIzU%2FqVY9u36DIDQad0ViqI%3D">),高危词,暑假高效学习,"	7666106082277326894",0724-引流-魏怡-6.mp4,https://video-cn.oceanengine.com/b705226ab72767985602c07e5be58a2a/6a66aee6/tos-cn-ve-51/osm7ebrdaIbziGW2AktghUmAoAIk1GgQ73QwBM?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1280&bt=1280&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZnaDs6ZDZnN2g6Omg3OTtkQGlqbnFoZW86M3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYjJiNS8yMjUzMTExNTE2M2EjNTEwNGFhL2plYS0tZDAwc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。 (违规点：28秒<img src="https://p9-bes-sign.byteimg.com/tos-cn-i-7coyogjcw8/0f90edc1d2164698ba76cb064f5dbdaf~tplv-7nkd1s49gv-origin.image?rk3s=60044db5&x-expires=1879512781&x-signature=bg4uipSBvHCvdrKZLgD9uGpLuo0%3D">),引导字幕,以上均有电子版，点击领取,"	7666106082247000110",0724-瑞晨引导-6c.mp4,https://video-cn.oceanengine.com/74708db63726b024274e29ac95e2f48b/6a66aef0/tos-cn-ve-51/oUDtgfEzDATqFGUDJGEe3EQzYBNIhiCgnwNWsA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=397&bt=397&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZlNGVkNjc0Omc8NTRoZTkzQGlqNTtobTlyNXE8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMl82NTRfYl80MS4yNDExYmEjNS9hbDJkY2plYS0tZDBhc3M%3D&btag=80000200018000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。,,,"	7666106054699155465",0724-引流-魏怡-9.mp4,https://video-cn.oceanengine.com/07569deeb99e44df275417e4e9bb5862/6a66af47/tos-cn-ve-51/oIhAMHCADb4alFaCg3ym2AI2BdAtGe71QQ0IVl?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1927&bt=1927&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY8NWRmNWg4ODg2NGVmOTNkQGkzaGo7Z286M3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojMzM2XmE1Nl4zMTBhYDMxMWEjcWlfLmFhL2plYS0tZDAvc3M%3D&btag=80000200028000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。,,,"	7666106053178015770",0724-引流-魏怡-4 C.mp4,https://video-cn.oceanengine.com/5e0f51a1adb7fb1a54b0a4c565cec112/6a66aee6/tos-cn-ve-51/433164cd21834d35a037fd505ca5edf0?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1762&bt=1762&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0PDhlOTxnZ2dnNzk7PDg6QGkzeHNscjlyM3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojNC4xXzBiYTVgMS1jNGEvNmEjZ2ouNDJkNGplYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。,,,"	7666106029759987763",0724-瑞晨引导-5c.mp4,https://video-cn.oceanengine.com/35c2bc9a691f5c5908b72c64fddb0f30/6a66aee6/tos-cn-ve-51/o8Q9eqU7fABsg5DJDzNGsQIgnFNX3YaEZNEQAQ?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=814&bt=814&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY6Ozc6NGdlaGhkZ2dlPDw5QGkzO2g6eDlyNXE8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYzI1NGNjXl81MV9jNDAzX2EjMW0zaDJkY2plYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。 (违规点：10秒<img src="https://p6-bes-sign.byteimg.com/tos-cn-i-7coyogjcw8/87f48ea97737416f97073f05b1737444~tplv-7nkd1s49gv-origin.image?rk3s=60044db5&x-expires=1879512763&x-signature=zWdXb9593zlL2zYc0aolFumqnBg%3D">),引导字幕,以上资料均有电子版,"	7666106019614326810",0724-瑞晨引导-3c.mp4,https://video-cn.oceanengine.com/81eba1fbca68213df8b2d1bdefc16721/6a66aee0/tos-cn-ve-51/oMfTYbAMgISafIGBv7UGNGMCxRpcalweAAJLmb?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=912&bt=912&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY0NDQ6OjtlaDw0Zjs1Njo7QGlqbnQ4cDlyNXE8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojXjI2X18yMF8xMWJgYWE2YWEjZWZsbTJkY2plYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建议1:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。,,,"	7666105980360015898",0724-引流-魏怡-3 C.mp4.mp4,https://video-cn.oceanengine.com/3f797b3ac8789b02d5bd6cf1367205a1/6a66aee6/tos-cn-ve-51/o8O2Dgma1AeR7obt7HvbSAQwBgGGIMuQdmIzLA?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1501&bt=1501&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZkaTU1ZWk0ZmU4aWQ7NTM7QGlqd2Y2O286M3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYjJeXi8uNjYyMS4vMC9gYmEjZ29ocGFhL2plYS0tZDBhc3M%3D&btag=80000200010000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"建议1:您好，素材中涉及未授权的明星、名人、大师等人物名义及肖像等内容，请修改或提供相应授权，谢谢。 (刘晓艳)
建议2:您好，素材中涉及未授权的明星、名人、大师等人物名义及肖像等内容，请修改或提供相应授权，谢谢。 (刘晓艳,0秒<img src=""https://p9-bes-sign.byteimg.com/tos-cn-i-7coyogjcw8/076a9228bb594a2a99bedef237cdf84f~tplv-7nkd1s49gv-origin.image?rk3s=60044db5&x-expires=1879512758&x-signature=ck1KSt08YPQQ9Hk6QknG3%2Bm%2BNQQ%3D"">)
建议3:您好，广告中涉及暂不接受投放的中危行业或内容等，请修改，谢谢。",名人名校,刘晓艳,"	7666105959879508006",0724-引流-魏怡-8.mp4,https://video-cn.oceanengine.com/a582d6172497c97aadf2f37ac354ffb3/6a66af21/tos-cn-ve-51/oEtuIAaMceLA2tmV1lmA2ghBQQ8GAduIaGUb79?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=1323&bt=1323&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGZmMzw7OjQ7Zzo5NjxnOjU3QGkzbWVlZG86M3E8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojX2AtYWAwMDVhMTA1NmIwL2EjNHFpNmFhL2plYS0tZDAvc3M%3D&btag=80000200028000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,"	7666105812894138378",0724-瑞晨引导-9c.mp4,https://video-cn.oceanengine.com/fa2f232044a37e08b652b3fa98ec2309/6a66aed9/tos-cn-ve-51/osBgAeIYxazzeD3aQq21FzRcIqIIgssPADGJbN?a=1402&ch=0&cr=0&dr=3&cd=0%7C0%7C0%7C0&br=851&bt=851&cs=0&ds=3&ft=J9ThAGkHH_Myq8Z6nj4_e2NvjTQ&mime_type=video_mp4&qs=0&rc=NXZpTGRTaFBnKWxncmd5aHFsc3IxZGY7ZGdoMztmOjk6NWc4ZDdmQGkzN3JrNG86NXE8MzM0NjMzQFNsa3ZpcUQ6amtqXmJmK2BeaWpgYTojYS8wYy8yXl82MTBgYTEwYGEjNG9yY2FhXmplYS0tZDAwc3M%3D&btag=80000200008000&dy_q=1784941521&feature_id=d6a18d7c5414b1f1e95a75faf9147845&l=2026072509052087637FB6062316A82B7F&ply_type=3&policy=eyJ2bSI6MywidWlkIjoiMzEyOTY1MDYwMzg4ODE4NSJ9,未使用,审核不通过,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
