文件命名,上传人,状态,编导,上传类型
0701-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-有-5,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-有-3,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-无-5,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A7-B2-无-3,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A6-B5-有-8,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A6-B5-无-8,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A6-B1-有-7,jiazijinbj,已投放,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A6-B1-无-7,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A6-B1-无-2,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-有-10,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-有-1,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B2-无-10,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有-9,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有-6,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有-4,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-无-9,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-无-6,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-无-4,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A7-B2-有-5,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A7-B2-有-3,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A7-B2-无-5,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A7-B2-无-3,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B5-有-8,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B5-无-8,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-有-7,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-有-2,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-无-7,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-无-2,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-有-10,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-有-1,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-无-10,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B2-无-1,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-有-9,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-有-6,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-有-4,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-无-9,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-无-6,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A5-B1-无-4,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有2-6,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B5-有2-8,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产二-李博-曲中雨-子衿-A6-B1-有2-7,jiazijinbj,已同步,子衿,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A7-B2-有-11,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A7-B2-无-11,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A6-B1-有-12,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A6-B1-无-12,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-有-15,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-有-14,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-有-13,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-无-15,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-无-14,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-无-13,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A7-B2-有-11,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A7-B2-无-11,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A6-B1-有-12,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A6-B1-无-12,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-有-15,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-有-14,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-有-13,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-无-15,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-无-14,duhaozheng,未同步,浩正,新素材
0701-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-无-13,duhaozheng,未同步,浩正,新素材
0616-199双科-自产-自产主-王晶-曲中雨-小敏-A6-B2-有-5,hancg,未同步,小敏,拒审二传
0616-199双科-自产-自产主-王晶-曲中雨-小敏-A6-B1-有-4,hancg,未同步,小敏,拒审二传
0616-199双科-自产-自产主-王晶-曲中雨-小敏-A2-B4-有-1,hancg,未同步,小敏,拒审二传
0616-199双科-自产-自产二-王晶-曲中雨-婷玉-A7-B2-有-7,hancg,未同步,婷玉,拒审二传
0616-199双科-自产-自产二-王晶-曲中雨-婷玉-A1-B4-有-9,hancg,未同步,婷玉,拒审二传
0520-199双科-自产-自产主-李博-曲中雨-小敏-A7-B1-有-25,hancg,未同步,小敏,拒审二传
0520-199双科-自产-自产二-李博-曲中雨-小敏-A7-B1-有-25,hancg,未同步,小敏,拒审二传
0520-199双科-自产-自产二-李博-曲中雨-小敏-A7-B1-无-22,hancg,未同步,小敏,拒审二传
0520-199双科-自产-自产二-李博-曲中雨-浩正-A7-B1-无-7,hancg,未同步,浩正,拒审二传
0514-199双科-自产-自产主-王晶-曲中雨-浩正-A6-B2-无-6,hancg,未同步,浩正,拒审二传
0514-199双科-自产-自产主-王晶-曲中雨-浩正-A5-B2-无-8,hancg,未同步,浩正,拒审二传
0514-199双科-自产-自产二-王晶-曲中雨-浩正-A5-B2-无-8,hancg,未同步,浩正,拒审二传
0513-199双科-自产-自产主-李博-曲中雨-嘉丽-A7-B1-有-34,hancg,未同步,嘉丽,拒审二传
0513-199双科-自产-自产主-李博-曲中雨-嘉丽-A1-B1-有-30,hancg,未同步,嘉丽,拒审二传
0512-199双科-自产-自产二-王晶-元唐-小敏-B4-有-20,hancg,未同步,小敏,拒审二传
0512-199双科-自产-自产二-王晶-元唐-小敏-B4-有-16,hancg,未同步,小敏,拒审二传
0617-9物-自产-自产二-李博-简末-子衿-A7-B2-无-6,hancg,已同步,子衿,拒审二传
0617-9物-自产-自产二-李博-简末-子衿-A7-B1-有-4,hancg,已同步,子衿,拒审二传
0617-9物-自产-自产二-李博-简末-子衿-A7-B1-无-4,hancg,已投放,子衿,拒审二传
0617-9物-自产-自产二-李博-简末-子衿-A6-B4-有-7,hancg,已同步,子衿,拒审二传
0617-9物-自产-自产主-李博-曲中雨-子衿-A6-B1-有-1,hancg,已同步,子衿,拒审二传
0610-9物-自产-自产主-李博-曲中雨-子衿-A7-B1-无-5,hancg,已投放,子衿,拒审二传
0610-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有-2,hancg,已投放,子衿,拒审二传
0618-9物-自产-自产二--曲中雨-浩正-书展--无-27,hancg,已投放,浩正,拒审二传
0527-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-无-13,hancg,已投放,浩正,拒审二传
0527-9物-自产-自产主-李博-曲中雨-浩正-A5-B1-无-11,hancg,已同步,浩正,拒审二传
0527-9物-自产-自产二-李博-曲中雨-浩正-A5-B1-有-13-直播间,hancg,已投放,浩正,拒审二传
0618-9物-自产-自产主--曲中雨-雅迪-书展--有-29,hancg,已投放,雅迪,拒审二传
0618-9物-自产-自产主--曲中雨-雅迪-书展--有-29-书展前贴,hancg,已投放,雅迪,拒审二传
0618-9物-自产-自产主--曲中雨-雅迪-书展--无-29,hancg,已投放,雅迪,拒审二传
0618-9物-自产-自产二--曲中雨-雅迪-书展--有-29,hancg,已投放,雅迪,拒审二传
0618-9物-自产-自产二--曲中雨-雅迪-书展---30,hancg,已投放,雅迪,拒审二传
0624-图书-自产-混剪--曲中雨-浩正---无-6,hancg,已同步,浩正,拒审二传
0618-9物-自产-自产二--曲中雨-浩正-书展---无-26,hancg,已投放,浩正,拒审二传
0617-9物-自产-自产主-李博-曲中雨-子衿-A5-B1-有-3,hancg,已投放,子衿,拒审二传
0624-199双科-自产-自产主-李博-曲中雨-小敏-A7-B1-有-9,quminbj,已投放,小敏,新素材
0624-199双科-自产-自产主-李博-曲中雨-小敏-A6-B1-有-10,quminbj,已投放,小敏,新素材
0624-199双科-自产-自产二-李博-曲中雨-小敏-A7-B1-有-9,quminbj,已投放,小敏,新素材
0624-199双科-自产-自产二-李博-曲中雨-小敏-A6-B1-有-10,quminbj,已投放,小敏,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-无-16,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-无-19,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-有-16,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B1-有-19,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-无-20,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产主-李博-视觉锤-雅迪-A5-B2-有-20,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-无-16,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-无-19,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-有-16,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B1-有-19,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-17,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-18,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-无-20,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-17,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-18,wangyadibj01,未同步,雅迪,新素材
0701-9物-自产-自产二-李博-视觉锤-雅迪-A5-B2-有-20,wangyadibj01,未同步,雅迪,新素材
0624-199双科-自产-自产主-李博-曲中雨-婷玉-A6-B1-有-8,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产主-李博-曲中雨-婷玉-A6-B1-有-7,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产主-李博-曲中雨-婷玉-A6-B1-无-8,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产主-李博-曲中雨-婷玉-A6-B1-无-7,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产二-李博-曲中雨-婷玉-A6-B1-有-8,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产二-李博-曲中雨-婷玉-A6-B1-有-7,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产二-李博-曲中雨-婷玉-A6-B1-无-8,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产二-李博-曲中雨-婷玉-A6-B1-无-7,wutingyubj,已投放,婷玉,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---有-4,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---有-3,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---有-2,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---有-1,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---无-4,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---无-3,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---无-2,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产主-李博-曲中雨-子衿---无-1,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---有2-3,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---有-4,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---有-3,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---有-2,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---有-1,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---无-4,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---无-3,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---无-2,jiazijinbj,已投放,子衿,新素材
0624-199双科-自产-自产二-李博-曲中雨-子衿---无-1,jiazijinbj,已投放,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-5,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-9.1,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-4.1,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-3.1,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-1.1,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-10,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-9,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-8,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-7,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-6,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-4,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-3,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-2,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---有-1,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-9,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-8,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-7,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-6,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-5,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-4,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-3,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-2,jiazijinbj,未同步,子衿,新素材
0624-9物-自产-自产二-李博-曲中雨-子衿---无-1,jiazijinbj,未同步,子衿,新素材
